t,V_e,V_m
-1.1240000000000002e-06,5.96,1.8800000000000001
-1.122e-06,6.0,1.92
-1.12e-06,5.96,1.96
-1.1180000000000001e-06,5.92,1.92
-1.1160000000000002e-06,5.96,1.96
-1.114e-06,5.92,1.96
-1.1120000000000001e-06,5.92,1.96
-1.1100000000000002e-06,5.92,1.92
-1.108e-06,5.96,1.92
-1.106e-06,6.0,1.96
-1.1040000000000001e-06,5.92,1.96
-1.1020000000000002e-06,5.88,1.96
-1.1e-06,5.92,1.92
-1.0980000000000001e-06,5.92,1.96
-1.0960000000000002e-06,5.96,1.92
-1.094e-06,5.88,1.96
-1.092e-06,5.92,1.92
-1.0900000000000002e-06,5.92,1.92
-1.0880000000000002e-06,5.92,1.92
-1.086e-06,5.96,1.8800000000000001
-1.0840000000000001e-06,5.92,1.96
-1.0820000000000002e-06,5.96,1.92
-1.08e-06,5.88,1.92
-1.078e-06,5.92,1.96
-1.0760000000000002e-06,5.92,1.92
-1.0740000000000002e-06,5.92,1.92
-1.072e-06,5.96,1.96
-1.0700000000000001e-06,5.92,2.0
-1.0680000000000002e-06,5.96,1.92
-1.066e-06,5.92,1.92
-1.064e-06,5.88,1.92
-1.0620000000000002e-06,5.96,1.92
-1.06e-06,5.88,1.8800000000000001
-1.058e-06,5.88,1.92
-1.0560000000000001e-06,5.88,1.92
-1.0540000000000002e-06,5.84,1.92
-1.052e-06,5.92,1.92
-1.0500000000000001e-06,5.92,1.8800000000000001
-1.0480000000000002e-06,5.92,1.92
