date/time: ,26/10/2022,05:17 p.m.
Run 1

time	(N)
84,733333	3,392972E+0
84,740000	3,324052E+0
84,746667	3,296484E+0
84,753333	3,220671E+0
84,760000	3,148305E+0
84,766667	3,075939E+0
84,773333	3,024248E+0
84,780000	2,962220E+0
84,786667	2,903638E+0
84,793333	2,824379E+0
84,800000	2,738229E+0
84,806667	2,686538E+0
84,813333	2,607280E+0
84,820000	2,545252E+0
84,826667	2,483223E+0
84,833333	2,407411E+0
84,840000	2,355721E+0
84,846667	2,300584E+0
84,853333	2,262678E+0
84,860000	2,197204E+0
84,866667	2,145513E+0
84,873333	2,107607E+0
84,880000	2,059363E+0
84,886667	2,021457E+0
84,893333	1,993889E+0
84,900000	1,969766E+0
84,906667	1,945644E+0
84,913333	1,918076E+0
84,920000	1,893954E+0
84,926667	1,914630E+0
84,933333	1,890508E+0
84,940000	1,900846E+0
84,946667	1,904292E+0
84,953333	1,911184E+0
84,960000	1,924968E+0
84,966667	1,955982E+0
84,973333	1,959428E+0
84,980000	1,983551E+0
84,986667	2,021457E+0
84,993333	2,076593E+0
85,000000	2,104161E+0
85,006667	2,138621E+0
85,013333	2,200650E+0
85,020000	2,262678E+0
85,026667	2,310922E+0
85,033333	2,362613E+0
85,040000	2,414303E+0
85,046667	2,479777E+0
85,053333	2,562482E+0
85,060000	2,621064E+0
85,066667	2,662416E+0
85,073333	2,727891E+0
85,080000	2,810595E+0
85,086667	2,872623E+0
85,093333	2,934652E+0
85,100000	3,000126E+0
85,106667	3,069046E+0
85,113333	3,162089E+0
85,120000	3,199995E+0
85,126667	3,268916E+0
85,133333	3,327498E+0
85,140000	3,399864E+0
85,146667	3,437771E+0
85,153333	3,486015E+0
85,160000	3,537705E+0
85,166667	3,579057E+0
85,173333	3,637640E+0
85,180000	3,661762E+0
85,186667	3,692776E+0
85,193333	3,723790E+0
85,200000	3,761696E+0
85,206667	3,782372E+0
85,213333	3,782372E+0
85,220000	3,782372E+0
85,226667	3,789264E+0
85,233333	3,785818E+0
85,240000	3,782372E+0
85,246667	3,761696E+0
85,253333	3,751358E+0
85,260000	3,723790E+0
85,266667	3,710006E+0
85,273333	3,682438E+0
85,280000	3,641086E+0
85,286667	3,606625E+0
85,293333	3,561827E+0
85,300000	3,520475E+0
85,306667	3,472231E+0
85,313333	3,417094E+0
85,320000	3,372296E+0
85,326667	3,320606E+0
85,333333	3,237901E+0
85,340000	3,172427E+0
85,346667	3,117291E+0
85,353333	3,051816E+0
85,360000	2,965666E+0
85,366667	2,913976E+0
85,373333	2,845055E+0
85,380000	2,783027E+0
85,386667	2,717553E+0
85,393333	2,662416E+0
85,400000	2,583158E+0
85,406667	2,514237E+0
85,413333	2,459101E+0
85,420000	2,383289E+0
85,426667	2,348829E+0
85,433333	2,279908E+0
85,440000	2,214434E+0
85,446667	2,183420E+0
85,453333	2,117945E+0
85,460000	2,086931E+0
85,466667	2,049025E+0
85,473333	2,014565E+0
85,480000	1,976658E+0
85,486667	1,962874E+0
85,493333	1,945644E+0
85,500000	1,911184E+0
85,506667	1,918076E+0
85,513333	1,890508E+0
85,520000	1,897400E+0
85,526667	1,921522E+0
85,533333	1,904292E+0
85,540000	1,914630E+0
85,546667	1,938752E+0
85,553333	1,945644E+0
85,560000	1,983551E+0
85,566667	2,018011E+0
85,573333	2,042133E+0
85,580000	2,083485E+0
85,586667	2,145513E+0
85,593333	2,176528E+0
85,600000	2,238556E+0
85,606667	2,273016E+0
85,613333	2,324706E+0
85,620000	2,379843E+0
85,626667	2,455655E+0
85,633333	2,507345E+0
85,640000	2,583158E+0
85,646667	2,638294E+0
85,653333	2,693430E+0
85,660000	2,772689E+0
85,666667	2,845055E+0
85,673333	2,913976E+0
85,680000	2,986342E+0
85,686667	3,048370E+0
85,693333	3,120737E+0
85,700000	3,175873E+0
85,706667	3,241347E+0
85,713333	3,286146E+0
85,720000	3,355066E+0
85,726667	3,423986E+0
85,733333	3,461893E+0
85,740000	3,506691E+0
85,746667	3,558381E+0
85,753333	3,585949E+0
85,760000	3,641086E+0
85,766667	3,689330E+0
85,773333	3,716898E+0
85,780000	3,737574E+0
85,786667	3,758250E+0
85,793333	3,768588E+0
85,800000	3,758250E+0
85,806667	3,765142E+0
85,813333	3,772034E+0
85,820000	3,782372E+0
85,826667	3,768588E+0
85,833333	3,768588E+0
85,840000	3,744466E+0
85,846667	3,727236E+0
85,853333	3,689330E+0
85,860000	3,672100E+0
85,866667	3,634194E+0
85,873333	3,575611E+0
85,880000	3,544597E+0
85,886667	3,503245E+0
85,893333	3,437771E+0
85,900000	3,392972E+0
85,906667	3,337836E+0
85,913333	3,279254E+0
85,920000	3,217225E+0
85,926667	3,148305E+0
85,933333	3,075939E+0
85,940000	3,020802E+0
85,946667	2,951882E+0
85,953333	2,896746E+0
85,960000	2,827825E+0
85,966667	2,748567E+0
85,973333	2,676200E+0
85,980000	2,614172E+0
85,986667	2,545252E+0
85,993333	2,469439E+0
86,000000	2,414303E+0
86,006667	2,362613E+0
86,013333	2,300584E+0
86,020000	2,245448E+0
86,026667	2,210988E+0
86,033333	2,159297E+0
86,040000	2,100715E+0
86,046667	2,073147E+0
86,053333	2,042133E+0
86,060000	2,000781E+0
86,066667	1,966320E+0
86,073333	1,938752E+0
86,080000	1,924968E+0
86,086667	1,921522E+0
86,093333	1,914630E+0
86,100000	1,897400E+0
86,106667	1,880170E+0
86,113333	1,897400E+0
86,120000	1,904292E+0
86,126667	1,928414E+0
86,133333	1,959428E+0
86,140000	1,973212E+0
86,146667	2,014565E+0
86,153333	2,042133E+0
86,160000	2,073147E+0
86,166667	2,097269E+0
86,173333	2,142067E+0
86,180000	2,197204E+0
86,186667	2,242002E+0
86,193333	2,300584E+0
86,200000	2,352275E+0
86,206667	2,431533E+0
86,213333	2,483223E+0
86,220000	2,538360E+0
86,226667	2,603834E+0
86,233333	2,683092E+0
86,240000	2,745121E+0
86,246667	2,814041E+0
86,253333	2,869177E+0
86,260000	2,941544E+0
86,266667	3,024248E+0
86,273333	3,058708E+0
86,280000	3,131075E+0
86,286667	3,199995E+0
86,293333	3,272362E+0
86,300000	3,344728E+0
86,306667	3,389526E+0
86,313333	3,448109E+0
86,320000	3,486015E+0
86,326667	3,554935E+0
86,333333	3,599733E+0
86,340000	3,627302E+0
86,346667	3,665208E+0
86,353333	3,685884E+0
86,360000	3,713452E+0
86,366667	3,734128E+0
86,373333	3,744466E+0
86,380000	3,765142E+0
86,386667	3,785818E+0
86,393333	3,796156E+0
86,400000	3,792710E+0
86,406667	3,778926E+0
86,413333	3,772034E+0
86,420000	3,754804E+0
86,426667	3,747912E+0
86,433333	3,689330E+0
86,440000	3,672100E+0
86,446667	3,641086E+0
86,453333	3,592841E+0
86,460000	3,561827E+0
86,466667	3,506691E+0
86,473333	3,465339E+0
86,480000	3,420540E+0
86,486667	3,372296E+0
86,493333	3,310268E+0
86,500000	3,241347E+0
86,506667	3,196549E+0
86,513333	3,117291E+0
86,520000	3,048370E+0
86,526667	2,986342E+0
86,533333	2,913976E+0
86,540000	2,845055E+0
86,546667	2,783027E+0
86,553333	2,731337E+0
86,560000	2,645186E+0
86,566667	2,586604E+0
86,573333	2,507345E+0
86,580000	2,452209E+0
86,586667	2,400519E+0
86,593333	2,348829E+0
86,600000	2,304030E+0
86,606667	2,242002E+0
86,613333	2,166190E+0
86,620000	2,138621E+0
86,626667	2,107607E+0
86,633333	2,042133E+0
86,640000	2,021457E+0
86,646667	1,986997E+0
86,653333	1,962874E+0
86,660000	1,931860E+0
86,666667	1,924968E+0
86,673333	1,918076E+0
86,680000	1,890508E+0
86,686667	1,893954E+0
86,693333	1,897400E+0
86,700000	1,911184E+0
86,706667	1,918076E+0
86,713333	1,949090E+0
86,720000	1,966320E+0
86,726667	1,986997E+0
86,733333	2,007673E+0
86,740000	2,049025E+0
86,746667	2,093823E+0
86,753333	2,131729E+0
86,760000	2,173082E+0
86,766667	2,224772E+0
86,773333	2,286800E+0
86,780000	2,352275E+0
86,786667	2,397073E+0
86,793333	2,469439E+0
86,800000	2,514237E+0
86,806667	2,586604E+0
86,813333	2,645186E+0
86,820000	2,693430E+0
86,826667	2,762351E+0
86,833333	2,831271E+0
86,840000	2,896746E+0
86,846667	2,982896E+0
86,853333	3,034586E+0
86,860000	3,110399E+0
86,866667	3,179319E+0
86,873333	3,244793E+0
86,880000	3,296484E+0
86,886667	3,344728E+0
86,893333	3,406756E+0
86,900000	3,461893E+0
86,906667	3,523921E+0
86,913333	3,558381E+0
86,920000	3,592841E+0
86,926667	3,637640E+0
86,933333	3,658316E+0
86,940000	3,716898E+0
86,946667	3,710006E+0
86,953333	3,765142E+0
86,960000	3,768588E+0
86,966667	3,785818E+0
86,973333	3,782372E+0
86,980000	3,778926E+0
86,986667	3,772034E+0
86,993333	3,768588E+0
87,000000	3,775480E+0
87,006667	3,741020E+0
87,013333	3,710006E+0
87,020000	3,689330E+0
87,026667	3,658316E+0
87,033333	3,616963E+0
87,040000	3,572165E+0
87,046667	3,537705E+0
87,053333	3,479123E+0
87,060000	3,437771E+0
87,066667	3,375742E+0
87,073333	3,330944E+0
87,080000	3,279254E+0
87,086667	3,217225E+0
87,093333	3,144859E+0
87,100000	3,113845E+0
87,106667	3,020802E+0
87,113333	2,938098E+0
87,120000	2,886407E+0
87,126667	2,834717E+0
87,133333	2,748567E+0
87,140000	2,689984E+0
87,146667	2,634848E+0
87,153333	2,559036E+0
87,160000	2,486669E+0
87,166667	2,417749E+0
87,173333	2,355721E+0
87,180000	2,310922E+0
87,186667	2,238556E+0
87,193333	2,193758E+0
87,200000	2,155851E+0
87,206667	2,097269E+0
87,213333	2,076593E+0
87,220000	2,038687E+0
87,226667	2,014565E+0
87,233333	1,973212E+0
87,240000	1,938752E+0
87,246667	1,918076E+0
87,253333	1,911184E+0
87,260000	1,907738E+0
87,266667	1,907738E+0
87,273333	1,904292E+0
87,280000	1,900846E+0
87,286667	1,911184E+0
87,293333	1,918076E+0
87,300000	1,945644E+0
87,306667	1,976658E+0
87,313333	2,004227E+0
87,320000	2,045579E+0
87,326667	2,073147E+0
87,333333	2,111053E+0
87,340000	2,169636E+0
87,346667	2,221326E+0
87,353333	2,259232E+0
87,360000	2,286800E+0
87,366667	2,352275E+0
87,373333	2,424641E+0
87,380000	2,476331E+0
87,386667	2,541806E+0
87,393333	2,596942E+0
87,400000	2,683092E+0
87,406667	2,755459E+0
87,413333	2,817487E+0
87,420000	2,889853E+0
87,426667	2,941544E+0
87,433333	3,013910E+0
87,440000	3,069046E+0
87,446667	3,131075E+0
87,453333	3,199995E+0
87,460000	3,258578E+0
87,466667	3,324052E+0
87,473333	3,379188E+0
87,480000	3,441217E+0
87,486667	3,499799E+0
87,493333	3,534259E+0
87,500000	3,585949E+0
87,506667	3,610071E+0
87,513333	3,678992E+0
87,520000	3,689330E+0
87,526667	3,737574E+0
87,533333	3,737574E+0
87,540000	3,758250E+0
87,546667	3,751358E+0
87,553333	3,778926E+0
87,560000	3,785818E+0
87,566667	3,765142E+0
87,573333	3,768588E+0
87,580000	3,751358E+0
87,586667	3,747912E+0
87,593333	3,744466E+0
87,600000	3,713452E+0
87,606667	3,678992E+0
87,613333	3,644532E+0
87,620000	3,599733E+0
87,626667	3,551489E+0
87,633333	3,492907E+0
87,640000	3,441217E+0
87,646667	3,403310E+0
87,653333	3,348174E+0
87,660000	3,289592E+0
87,666667	3,251685E+0
87,673333	3,158643E+0
87,680000	3,106953E+0
87,686667	3,062154E+0
87,693333	2,976004E+0
87,700000	2,920868E+0
87,706667	2,841609E+0
87,713333	2,776135E+0
87,720000	2,707214E+0
87,726667	2,648632E+0
87,733333	2,586604E+0
87,740000	2,528022E+0
87,746667	2,448763E+0
87,753333	2,410857E+0
87,760000	2,341936E+0
87,766667	2,276462E+0
87,773333	2,231664E+0
87,780000	2,193758E+0
87,786667	2,142067E+0
87,793333	2,097269E+0
87,800000	2,055917E+0
87,806667	2,014565E+0
87,813333	1,997335E+0
87,820000	1,969766E+0
87,826667	1,942198E+0
87,833333	1,904292E+0
87,840000	1,897400E+0
87,846667	1,897400E+0
87,853333	1,900846E+0
87,860000	1,907738E+0
87,866667	1,911184E+0
87,873333	1,921522E+0
87,880000	1,955982E+0
87,886667	1,969766E+0
87,893333	2,007673E+0
87,900000	2,028349E+0
87,906667	2,059363E+0
87,913333	2,083485E+0
87,920000	2,138621E+0
87,926667	2,169636E+0
87,933333	2,228218E+0
87,940000	2,283354E+0
87,946667	2,345383E+0
87,953333	2,376397E+0
87,960000	2,465993E+0
87,966667	2,538360E+0
87,973333	2,596942E+0
87,980000	2,645186E+0
87,986667	2,714107E+0
87,993333	2,762351E+0
88,000000	2,838163E+0
88,006667	2,910530E+0
88,013333	2,962220E+0
88,020000	3,048370E+0
88,026667	3,117291E+0
88,033333	3,172427E+0
88,040000	3,241347E+0
88,046667	3,299930E+0
88,053333	3,348174E+0
88,060000	3,413648E+0
88,066667	3,458447E+0
88,073333	3,517029E+0
88,080000	3,568719E+0
88,086667	3,599733E+0
88,093333	3,620410E+0
88,100000	3,672100E+0
88,106667	3,710006E+0
88,113333	3,723790E+0
88,120000	3,751358E+0
88,126667	3,765142E+0
88,133333	3,768588E+0
88,140000	3,789264E+0
88,146667	3,796156E+0
88,153333	3,782372E+0
88,160000	3,758250E+0
88,166667	3,744466E+0
88,173333	3,734128E+0
88,180000	3,710006E+0
88,186667	3,672100E+0
88,193333	3,647978E+0
88,200000	3,620410E+0
88,206667	3,592841E+0
88,213333	3,541151E+0
88,220000	3,482569E+0
88,226667	3,448109E+0
88,233333	3,399864E+0
88,240000	3,327498E+0
88,246667	3,268916E+0
88,253333	3,199995E+0
88,260000	3,144859E+0
88,266667	3,075939E+0
88,273333	3,020802E+0
88,280000	2,938098E+0
88,286667	2,882961E+0
88,293333	2,814041E+0
88,300000	2,745121E+0
88,306667	2,689984E+0
88,313333	2,621064E+0
88,320000	2,552144E+0
88,326667	2,493561E+0
88,333333	2,438425E+0
88,340000	2,372951E+0
88,346667	2,314368E+0
88,353333	2,255786E+0
88,360000	2,200650E+0
88,366667	2,162744E+0
88,373333	2,100715E+0
88,380000	2,059363E+0
88,386667	2,035241E+0
88,393333	2,004227E+0
88,400000	1,962874E+0
88,406667	1,938752E+0
88,413333	1,928414E+0
88,420000	1,921522E+0
88,426667	1,918076E+0
88,433333	1,904292E+0
88,440000	1,907738E+0
88,446667	1,907738E+0
88,453333	1,924968E+0
88,460000	1,928414E+0
88,466667	1,942198E+0
88,473333	1,990443E+0
88,480000	2,000781E+0
88,486667	2,052471E+0
88,493333	2,076593E+0
88,500000	2,138621E+0
88,506667	2,162744E+0
88,513333	2,204096E+0
88,520000	2,273016E+0
88,526667	2,314368E+0
88,533333	2,379843E+0
88,540000	2,414303E+0
88,546667	2,486669E+0
88,553333	2,552144E+0
88,560000	2,603834E+0
88,566667	2,658970E+0
88,573333	2,752013E+0
88,580000	2,800257E+0
88,586667	2,879515E+0
88,593333	2,951882E+0
88,600000	3,038032E+0
88,606667	3,086277E+0
88,613333	3,151751E+0
88,620000	3,206887E+0
88,626667	3,275808E+0
88,633333	3,341282E+0
88,640000	3,399864E+0
88,646667	3,441217E+0
88,653333	3,482569E+0
88,660000	3,534259E+0
88,666667	3,585949E+0
88,673333	3,596287E+0
88,680000	3,661762E+0
88,686667	3,689330E+0
88,693333	3,703114E+0
88,700000	3,723790E+0
88,706667	3,768588E+0
88,713333	3,761696E+0
88,720000	3,765142E+0
88,726667	3,782372E+0
88,733333	3,772034E+0
88,740000	3,741020E+0
88,746667	3,761696E+0
88,753333	3,734128E+0
88,760000	3,720344E+0
88,766667	3,710006E+0
88,773333	3,672100E+0
88,780000	3,630748E+0
88,786667	3,603179E+0
88,793333	3,558381E+0
88,800000	3,527367E+0
88,806667	3,458447E+0
88,813333	3,406756E+0
88,820000	3,368850E+0
88,826667	3,303376E+0
88,833333	3,227563E+0
88,840000	3,165535E+0
88,846667	3,120737E+0
88,853333	3,048370E+0
88,860000	2,979450E+0
88,866667	2,927760E+0
88,873333	2,841609E+0
88,880000	2,776135E+0
88,886667	2,727891E+0
88,893333	2,645186E+0
88,900000	2,579712E+0
88,906667	2,517683E+0
88,913333	2,455655E+0
88,920000	2,383289E+0
88,926667	2,348829E+0
88,933333	2,290246E+0
88,940000	2,231664E+0
88,946667	2,179974E+0
88,953333	2,152405E+0
88,960000	2,111053E+0
88,966667	2,042133E+0
88,973333	2,021457E+0
88,980000	2,014565E+0
88,986667	1,980105E+0
88,993333	1,935306E+0
89,000000	1,921522E+0
89,006667	1,928414E+0
89,013333	1,890508E+0
89,020000	1,907738E+0
89,026667	1,904292E+0
89,033333	1,904292E+0
89,040000	1,928414E+0
89,046667	1,952536E+0
89,053333	1,969766E+0
89,060000	1,997335E+0
89,066667	2,021457E+0
89,073333	2,076593E+0
89,080000	2,097269E+0
89,086667	2,124837E+0
89,093333	2,176528E+0
89,100000	2,231664E+0
89,106667	2,273016E+0
89,113333	2,338490E+0
89,120000	2,379843E+0
89,126667	2,455655E+0
89,133333	2,528022E+0
89,140000	2,593496E+0
89,146667	2,669308E+0
89,153333	2,717553E+0
89,160000	2,772689E+0
89,166667	2,858839E+0
89,173333	2,913976E+0
89,180000	2,969112E+0
89,186667	3,041478E+0
89,193333	3,093169E+0
89,200000	3,158643E+0
89,206667	3,227563E+0
89,213333	3,303376E+0
89,220000	3,351620E+0
89,226667	3,396418E+0
89,233333	3,468785E+0
89,240000	3,506691E+0
89,246667	3,554935E+0
89,253333	3,603179E+0
89,260000	3,630748E+0
89,266667	3,672100E+0
89,273333	3,699668E+0
89,280000	3,727236E+0
89,286667	3,730682E+0
89,293333	3,737574E+0
89,300000	3,778926E+0
89,306667	3,782372E+0
89,313333	3,789264E+0
89,320000	3,758250E+0
89,326667	3,768588E+0
89,333333	3,754804E+0
89,340000	3,741020E+0
89,346667	3,720344E+0
89,353333	3,682438E+0
89,360000	3,647978E+0
89,366667	3,616963E+0
89,373333	3,572165E+0
89,380000	3,541151E+0
89,386667	3,482569E+0
89,393333	3,441217E+0
89,400000	3,392972E+0
89,406667	3,330944E+0
89,413333	3,268916E+0
89,420000	3,220671E+0
89,426667	3,158643E+0
89,433333	3,093169E+0
89,440000	3,020802E+0
89,446667	2,955328E+0
89,453333	2,889853E+0
89,460000	2,803703E+0
89,466667	2,745121E+0
89,473333	2,689984E+0
89,480000	2,621064E+0
89,486667	2,559036E+0
89,493333	2,483223E+0
89,500000	2,428087E+0
89,506667	2,369505E+0
89,513333	2,324706E+0
89,520000	2,273016E+0
89,526667	2,221326E+0
89,533333	2,155851E+0
89,540000	2,121391E+0
89,546667	2,086931E+0
89,553333	2,038687E+0
89,560000	2,004227E+0
89,566667	1,990443E+0
89,573333	1,966320E+0
89,580000	1,935306E+0
89,586667	1,918076E+0
89,593333	1,924968E+0
89,600000	1,918076E+0
89,606667	1,924968E+0
89,613333	1,907738E+0
89,620000	1,928414E+0
89,626667	1,938752E+0
89,633333	1,938752E+0
89,640000	1,990443E+0
89,646667	1,997335E+0
89,653333	2,052471E+0
89,660000	2,066255E+0
89,666667	2,111053E+0
89,673333	2,197204E+0
89,680000	2,200650E+0
89,686667	2,259232E+0
89,693333	2,324706E+0
89,700000	2,355721E+0
89,706667	2,441871E+0
89,713333	2,465993E+0
89,720000	2,541806E+0
89,726667	2,621064E+0
89,733333	2,672754E+0
89,740000	2,745121E+0
89,746667	2,827825E+0
89,753333	2,872623E+0
89,760000	2,951882E+0
89,766667	3,027694E+0
89,773333	3,100061E+0
89,780000	3,137967E+0
89,786667	3,203441E+0
89,793333	3,265470E+0
89,800000	3,334390E+0
89,806667	3,389526E+0
89,813333	3,437771E+0
89,820000	3,482569E+0
89,826667	3,534259E+0
89,833333	3,575611E+0
89,840000	3,599733E+0
89,846667	3,641086E+0
89,853333	3,685884E+0
89,860000	3,727236E+0
89,866667	3,744466E+0
89,873333	3,747912E+0
89,880000	3,778926E+0
89,886667	3,782372E+0
89,893333	3,796156E+0
89,900000	3,778926E+0
89,906667	3,768588E+0
89,913333	3,758250E+0
89,920000	3,744466E+0
89,926667	3,727236E+0
89,933333	3,692776E+0
89,940000	3,672100E+0
89,946667	3,641086E+0
89,953333	3,585949E+0
89,960000	3,537705E+0
89,966667	3,513583E+0
89,973333	3,465339E+0
89,980000	3,406756E+0
89,986667	3,355066E+0
89,993333	3,293038E+0
90,000000	3,227563E+0
90,006667	3,168981E+0
90,013333	3,100061E+0
90,020000	3,048370E+0
90,026667	2,986342E+0
90,033333	2,924314E+0
90,040000	2,855393E+0
90,046667	2,803703E+0
90,053333	2,703768E+0
90,060000	2,655524E+0
90,066667	2,583158E+0
90,073333	2,541806E+0
90,080000	2,465993E+0
90,086667	2,393627E+0
90,093333	2,348829E+0
90,100000	2,266124E+0
90,106667	2,231664E+0
90,113333	2,186866E+0
90,120000	2,124837E+0
90,126667	2,107607E+0
90,133333	2,052471E+0
90,140000	2,021457E+0
90,146667	2,007673E+0
90,153333	1,962874E+0
90,160000	1,962874E+0
90,166667	1,935306E+0
90,173333	1,890508E+0
90,180000	1,911184E+0
90,186667	1,904292E+0
90,193333	1,904292E+0
90,200000	1,924968E+0
90,206667	1,928414E+0
90,213333	1,945644E+0
90,220000	1,969766E+0
90,226667	2,011119E+0
90,233333	2,018011E+0
90,240000	2,059363E+0
90,246667	2,097269E+0
90,253333	2,142067E+0
90,260000	2,183420E+0
90,266667	2,242002E+0
90,273333	2,283354E+0
90,280000	2,345383E+0
90,286667	2,400519E+0
90,293333	2,438425E+0
90,300000	2,514237E+0
90,306667	2,583158E+0
90,313333	2,648632E+0
90,320000	2,720999E+0
90,326667	2,786473E+0
90,333333	2,845055E+0
90,340000	2,910530E+0
90,346667	2,972558E+0
90,353333	3,041478E+0
90,360000	3,096615E+0
90,366667	3,175873E+0
90,373333	3,237901E+0
90,380000	3,299930E+0
90,386667	3,344728E+0
90,393333	3,410202E+0
90,400000	3,451555E+0
90,406667	3,503245E+0
90,413333	3,537705E+0
90,420000	3,613517E+0
90,426667	3,634194E+0
90,433333	3,658316E+0
90,440000	3,706560E+0
90,446667	3,727236E+0
90,453333	3,730682E+0
90,460000	3,751358E+0
90,466667	3,765142E+0
90,473333	3,765142E+0
90,480000	3,792710E+0
90,486667	3,772034E+0
90,493333	3,765142E+0
90,500000	3,737574E+0
90,506667	3,730682E+0
90,513333	3,713452E+0
90,520000	3,692776E+0
90,526667	3,665208E+0
90,533333	3,610071E+0
90,540000	3,575611E+0
90,546667	3,527367E+0
90,553333	3,486015E+0
90,560000	3,430878E+0
90,566667	3,386080E+0
90,573333	3,324052E+0
90,580000	3,258578E+0
90,586667	3,217225E+0
90,593333	3,148305E+0
90,600000	3,079385E+0
90,606667	3,024248E+0
90,613333	2,938098E+0
90,620000	2,900192E+0
90,626667	2,810595E+0
90,633333	2,758905E+0
90,640000	2,676200E+0
90,646667	2,631402E+0
90,653333	2,545252E+0
90,660000	2,486669E+0
90,666667	2,417749E+0
90,673333	2,366059E+0
90,680000	2,324706E+0
90,686667	2,269570E+0
90,693333	2,204096E+0
90,700000	2,173082E+0
90,706667	2,124837E+0
90,713333	2,076593E+0
90,720000	2,038687E+0
90,726667	2,004227E+0
90,733333	1,969766E+0
90,740000	1,952536E+0
90,746667	1,931860E+0
90,753333	1,914630E+0
90,760000	1,907738E+0
90,766667	1,911184E+0
90,773333	1,911184E+0
90,780000	1,928414E+0
90,786667	1,931860E+0
90,793333	1,955982E+0
90,800000	1,959428E+0
90,806667	1,962874E+0
90,813333	1,993889E+0
90,820000	2,038687E+0
90,826667	2,059363E+0
90,833333	2,124837E+0
90,840000	2,166190E+0
90,846667	2,204096E+0
90,853333	2,266124E+0
90,860000	2,317814E+0
90,866667	2,372951E+0
90,873333	2,428087E+0
90,880000	2,497007E+0
90,886667	2,562482E+0
90,893333	2,607280E+0
90,900000	2,686538E+0
90,906667	2,748567E+0
90,913333	2,810595E+0
90,920000	2,882961E+0
90,926667	2,944990E+0
90,933333	3,003572E+0
90,940000	3,065600E+0
90,946667	3,144859E+0
90,953333	3,213779E+0
90,960000	3,262024E+0
90,966667	3,320606E+0
90,973333	3,382634E+0
90,980000	3,437771E+0
90,986667	3,489461E+0
90,993333	3,513583E+0
91,000000	3,568719E+0
91,006667	3,606625E+0
91,013333	3,634194E+0
91,020000	3,678992E+0
91,026667	3,710006E+0
91,033333	3,730682E+0
91,040000	3,761696E+0
91,046667	3,785818E+0
91,053333	3,758250E+0
91,060000	3,775480E+0
91,066667	3,789264E+0
91,073333	3,765142E+0
91,080000	3,761696E+0
91,086667	3,737574E+0
91,093333	3,710006E+0
91,100000	3,699668E+0
91,106667	3,672100E+0
91,113333	3,616963E+0
91,120000	3,589395E+0
91,126667	3,537705E+0
91,133333	3,503245E+0
91,140000	3,451555E+0
91,146667	3,410202E+0
91,153333	3,355066E+0
91,160000	3,303376E+0
91,166667	3,244793E+0
91,173333	3,168981E+0
91,180000	3,110399E+0
91,186667	3,048370E+0
91,193333	2,986342E+0
91,200000	2,903638E+0
91,206667	2,841609E+0
91,213333	2,793365E+0
91,220000	2,710661E+0
91,226667	2,665862E+0
91,233333	2,593496E+0
91,240000	2,524575E+0
91,246667	2,472885E+0
91,253333	2,390181E+0
91,260000	2,348829E+0
91,266667	2,304030E+0
91,273333	2,214434E+0
91,280000	2,197204E+0
91,286667	2,152405E+0
91,293333	2,104161E+0
91,300000	2,055917E+0
91,306667	2,035241E+0
91,313333	2,007673E+0
91,320000	1,962874E+0
91,326667	1,949090E+0
91,333333	1,949090E+0
91,340000	1,931860E+0
91,346667	1,914630E+0
91,353333	1,904292E+0
91,360000	1,931860E+0
91,366667	1,914630E+0
91,373333	1,921522E+0
91,380000	1,959428E+0
91,386667	1,973212E+0
91,393333	1,983551E+0
91,400000	2,028349E+0
91,406667	2,069701E+0
91,413333	2,104161E+0
91,420000	2,148959E+0
91,426667	2,190312E+0
91,433333	2,235110E+0
91,440000	2,307476E+0
91,446667	2,341936E+0
91,453333	2,390181E+0
91,460000	2,452209E+0
91,466667	2,524575E+0
91,473333	2,576266E+0
91,480000	2,634848E+0
91,486667	2,710661E+0
91,493333	2,783027E+0
91,500000	2,865731E+0
91,506667	2,917422E+0
91,513333	2,986342E+0
91,520000	3,041478E+0
91,526667	3,113845E+0
91,533333	3,168981E+0
91,540000	3,231009E+0
91,546667	3,293038E+0
91,553333	3,344728E+0
91,560000	3,417094E+0
91,566667	3,465339E+0
91,573333	3,482569E+0
91,580000	3,544597E+0
91,586667	3,596287E+0
91,593333	3,623856E+0
91,600000	3,668654E+0
91,606667	3,689330E+0
91,613333	3,716898E+0
91,620000	3,754804E+0
91,626667	3,761696E+0
91,633333	3,754804E+0
91,640000	3,775480E+0
91,646667	3,768588E+0
91,653333	3,765142E+0
91,660000	3,751358E+0
91,666667	3,758250E+0
91,673333	3,730682E+0
91,680000	3,696222E+0
91,686667	3,685884E+0
91,693333	3,647978E+0
91,700000	3,616963E+0
91,706667	3,585949E+0
91,713333	3,527367E+0
91,720000	3,475677E+0
91,726667	3,451555E+0
91,733333	3,355066E+0
91,740000	3,310268E+0
91,746667	3,272362E+0
91,753333	3,213779E+0
91,760000	3,137967E+0
91,766667	3,075939E+0
91,773333	3,020802E+0
91,780000	2,951882E+0
91,786667	2,889853E+0
91,793333	2,827825E+0
91,800000	2,745121E+0
91,806667	2,676200E+0
91,813333	2,603834E+0
91,820000	2,552144E+0
91,826667	2,483223E+0
91,833333	2,424641E+0
91,840000	2,369505E+0
91,846667	2,324706E+0
91,853333	2,255786E+0
91,860000	2,207542E+0
91,866667	2,176528E+0
91,873333	2,117945E+0
91,880000	2,076593E+0
91,886667	2,042133E+0
